name_ar,category,full_address,phone_number,website,rating,city_ar,region_ar,latitude,longitude,google_maps_url,plus_code,opening_times,opening_status,price_range
شركة الجنبي والعاشور للمحاماة والاستشارات القانونية والتوثيق,,حي، شارع اسحاق النيسابوري، المنتزه، الدور (4، سيهات‎ 32452,057 759 1859,,5.0,سيهات,المنطقة الشرقية,,,https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%A7%D9%84%D8%AC%D9%86%D8%A8%D9%8A+%D9%88%D8%A7%D9%84%D8%B9%D8%A7%D8%B4%D9%88%D8%B1+%D9%84%D9%84%D9%85%D8%AD%D8%A7%D9%85%D8%A7%D8%A9+%D9%88%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA+%D8%A7%D9%84%D9%82%D8%A7%D9%86%D9%88%D9%86%D9%8A%D8%A9+%D9%88%D8%A7%D9%84%D8%AA%D9%88%D8%AB%D9%8A%D9%82%E2%80%AD/data=!4m7!3m6!1s0x3e49ff45d4779dd3:0xd872d39d306bfd75!8m2!3d26.4942358!4d50.043316!16s%2Fg%2F11yjg0nfdj!19sChIJ05131EX_ST4Rdf1rMJ3Tctg?authuser=0&hl=ar&rclk=1,,,,
مؤسسة الراية المتطورة التجارية,,الشارع الخامس عشر، السلام، سيهات‎ 32437,054 831 8118,https://rayahsteel.com/,4.6,سيهات,المنطقة الشرقية,,,https://www.google.com/maps/place/%D9%85%D8%A4%D8%B3%D8%B3%D8%A9+%D8%A7%D9%84%D8%B1%D8%A7%D9%8A%D8%A9+%D8%A7%D9%84%D9%85%D8%AA%D8%B7%D9%88%D8%B1%D8%A9+%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e49fe3be3ea6103:0xace667ea8491235!8m2!3d26.4759796!4d50.0338101!16s%2Fg%2F11c5htk19q!19sChIJA2Hq4zv-ST4RNRJJqH5mzgo?authuser=0&hl=ar&rclk=1,,,,
شركة قمة الحلويات سيهات,,طريق الخليج العربي، قرطبة،، سيهات‎ 32453,,https://instagram.com/topsweetsah?r=nametag,4.2,سيهات,المنطقة الشرقية,,,https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D9%82%D9%85%D8%A9+%D8%A7%D9%84%D8%AD%D9%84%D9%88%D9%8A%D8%A7%D8%AA+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x3e49ffe89a978059:0x74264cc41dedbc5b!8m2!3d26.5028675!4d50.0383016!16s%2Fg%2F11q8x94ww7!19sChIJWYCXmuj_ST4RW7ztHcRMJnQ?authuser=0&hl=ar&rclk=1,,,,
شركة بيت الاباء للسيراميك والادوات الصحية,,"F27G+CFX، الزهور، DMM، سيهات‎, الدمام 32437",9200 29007,http://baytalebaa.com/,3.7,سيهات,المنطقة الشرقية,26.4636042,50.0262344,"https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%A8%D9%8A%D8%AA+%D8%A7%D9%84%D8%A7%D8%A8%D8%A7%D8%A1+%D9%84%D9%84%D8%B3%D9%8A%D8%B1%D8%A7%D9%85%D9%8A%D9%83+%D9%88%D8%A7%D9%84%D8%A7%D8%AF%D9%88%D8%A7%D8%AA+%D8%A7%D9%84%D8%B5%D8%AD%D9%8A%D8%A9%E2%80%AD/@26.4636042,50.0262344,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe1971518f3b:0xc27134763e16b9a2!8m2!3d26.4636042!4d50.0262344!16s%2Fg%2F11f1lgxrx2?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",,,,
المسكين للحوم الطازجة,,"حي, ابن السباعي، النور، سيهات‎ 32452",013 850 0343,,4.4,سيهات,المنطقة الشرقية,,,https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D8%B3%D9%83%D9%8A%D9%86+%D9%84%D9%84%D8%AD%D9%88%D9%85+%D8%A7%D9%84%D8%B7%D8%A7%D8%B2%D8%AC%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e49fe4a7535e327:0x820caef88799df50!8m2!3d26.4882941!4d50.0393805!16s%2Fg%2F11cn120z2k!19sChIJJ-M1dUr-ST4RUN-Zh_iuDII?authuser=0&hl=ar&rclk=1,,,,
سفريات عبدالله السالم,,F2JM+959، النقى، سيهات‎ 32461,013 850 1400,,4.4,سيهات,المنطقة الشرقية,26.4809052,50.0329796,"https://www.google.com/maps/place/%D8%B3%D9%81%D8%B1%D9%8A%D8%A7%D8%AA+%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87+%D8%A7%D9%84%D8%B3%D8%A7%D9%84%D9%85%E2%80%AD/@26.4809052,50.0329796,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe30bddf5c15:0xa9f5a8b9dd0f56d9!8m2!3d26.4809052!4d50.0329796!16s%2Fg%2F11f4tzy2sn?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",,,,
وكالة آل حاتم للسفر والسياحة,,2866 شارع أبو موسى الأنصاري، الخصاب، 7033 سيهات SA، سيهات‎ 32452,050 586 6359,https://www.instagram.com/alhatim_travels?igsh=MWVtcnVoOW80eDJsaw%3D%3D&utm_source=qr,3.7,سيهات,المنطقة الشرقية,26.4886994,50.037361,"https://www.google.com/maps/place/%D9%88%D9%83%D8%A7%D9%84%D8%A9+%D8%A2%D9%84+%D8%AD%D8%A7%D8%AA%D9%85+%D9%84%D9%84%D8%B3%D9%81%D8%B1+%D9%88%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%AD%D8%A9%E2%80%AD/@26.4886994,50.037361,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe35a86fe49d:0xc9d8b1023d72744!8m2!3d26.4886994!4d50.037361!16s%2Fg%2F11hcz3k73j?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",,,,
شركة رسيل الخير للمظلات,,32453-8653، سيهات‎,013 855 9881,http://www.mrs.com.sa/,4.3,سيهات,المنطقة الشرقية,26.503512,50.0378605,"https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%B1%D8%B3%D9%8A%D9%84+%D8%A7%D9%84%D8%AE%D9%8A%D8%B1+%D9%84%D9%84%D9%85%D8%B8%D9%84%D8%A7%D8%AA%E2%80%AD/@26.503512,50.0378605,17z/data=!3m1!4b1!4m6!3m5!1s0x3e35ff8ecf2db7e3:0xc8ca73aece9f79b3!8m2!3d26.503512!4d50.0378605!16s%2Fg%2F11c5g5qd00?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",,,,
استراحة جنة الطير,,F2PH+JG2، النقى، سيهات‎ 32461,050 588 2914,,3.9,سيهات,المنطقة الشرقية,26.486503,50.028773,"https://www.google.com/maps/place/%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AD%D8%A9+%D8%AC%D9%86%D8%A9+%D8%A7%D9%84%D8%B7%D9%8A%D8%B1%E2%80%AD/@26.486503,50.028773,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe2d7cbe834f:0xed5f827fc315ebf1!8m2!3d26.486503!4d50.028773!16s%2Fg%2F11fylwm8wc?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",,,,
هاكو,,F27J+P75، طريق الملك عبدالعزيز، الزهور، سيهات‎ 32437,054 438 7484,,4.0,سيهات,المنطقة الشرقية,26.4642597,50.0307325,"https://www.google.com/maps/place/%D9%87%D8%A7%D9%83%D9%88%E2%80%AD/@26.4642597,50.0307325,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe10cc41200f:0xc798629746f7bba!8m2!3d26.4642597!4d50.0307325!16s%2Fg%2F11hc_2rb8z?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",,,,
وكالة أنيس النفوس للسفر والسياحة,,طريق الملك عبدالعزيز، المنتزه، سيهات‎ 32452,050 499 8349,,4.0,سيهات,المنطقة الشرقية,26.4908593,50.0390521,"https://www.google.com/maps/place/%D9%88%D9%83%D8%A7%D9%84%D8%A9+%D8%A3%D9%86%D9%8A%D8%B3+%D8%A7%D9%84%D9%86%D9%81%D9%88%D8%B3+%D9%84%D9%84%D8%B3%D9%81%D8%B1+%D9%88%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%AD%D8%A9%E2%80%AD/@26.4908593,50.0390521,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffebccc2419d:0xc5eb2d5958256c3f!8m2!3d26.4908593!4d50.0390521!16s%2Fg%2F11sf6xfxkg?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",,,,
مزرعة وائل شاخور,,"F2JG+6J8, Unnamed Road, سيهات‎ 32461",,,4.7,سيهات,المنطقة الشرقية,26.4805359,50.0265774,"https://www.google.com/maps/place/%D9%85%D8%B2%D8%B1%D8%B9%D8%A9+%D9%88%D8%A7%D8%A6%D9%84+%D8%B4%D8%A7%D8%AE%D9%88%D8%B1%E2%80%AD/@26.4805359,50.0265774,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffcb11728415:0xf612764d3746ec79!8m2!3d26.4805359!4d50.0265774!16s%2Fg%2F11fd4t1m84?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",,,,
مؤسسة رقيه علي عبدالله الفردان,,F2RJ+J4X، الطف، سيهات‎ 32462,057 323 5408,,,سيهات,المنطقة الشرقية,,,https://www.google.com/maps/place/%D9%85%D8%A4%D8%B3%D8%B3%D8%A9+%D8%B1%D9%82%D9%8A%D9%87+%D8%B9%D9%84%D9%8A+%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87+%D8%A7%D9%84%D9%81%D8%B1%D8%AF%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e49ff0066091169:0xab91f186a754dbfb!8m2!3d26.4916232!4d50.0303656!16s%2Fg%2F11mrr39wvp!19sChIJaREJZgD_ST4R-9tUp4bxkas?authuser=0&hl=ar&rclk=1,,,,
بلاتينيوم سيهات osn,,F2GM+8FG، السلام، سيهات‎ 32437,050 605 0516,,3.7,سيهات,المنطقة الشرقية,,,https://www.google.com/maps/place/%D8%A8%D9%84%D8%A7%D8%AA%D9%8A%D9%86%D9%8A%D9%88%D9%85+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA+osn%E2%80%AD/data=!4m7!3m6!1s0x3e49fe3bfae496dd:0x5b6df482add8a121!8m2!3d26.4758211!4d50.0337136!16s%2Fg%2F11g8pbn3fz!19sChIJ3Zbk-jv-ST4RIaHYrYL0bVs?authuser=0&hl=ar&rclk=1,,,,
دياري للسفر والسياحه سيهات,,31982، المنتزه، سيهات‎ 32452 6221، سيهات‎,054 903 0159,,3.9,سيهات,المنطقة الشرقية,26.4943976,50.0431642,"https://www.google.com/maps/place/%D8%AF%D9%8A%D8%A7%D8%B1%D9%8A+%D9%84%D9%84%D8%B3%D9%81%D8%B1+%D9%88%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%AD%D9%87+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4943976,50.0431642,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe444ebef58b:0xe1ef1be881f072c9!8m2!3d26.4943976!4d50.0431642!16s%2Fg%2F11hbc32ymm?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",,,,
الأفضل لأنظمة الحماية وكميرات المراقبة وشبكات. القطيف. سيهات شارع الخليج الانترنت والانتركم,,طريق الخليج، قرطبة، سيهات‎ 32453,054 280 4848,,4.2,سيهات,المنطقة الشرقية,26.5012992,50.0393958,"https://www.google.com/maps/place/%D8%A7%D9%84%D8%A3%D9%81%D8%B6%D9%84+%D9%84%D8%A3%D9%86%D8%B8%D9%85%D8%A9+%D8%A7%D9%84%D8%AD%D9%85%D8%A7%D9%8A%D8%A9+%D9%88%D9%83%D9%85%D9%8A%D8%B1%D8%A7%D8%AA+%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D9%82%D8%A8%D8%A9+%D9%88%D8%B4%D8%A8%D9%83%D8%A7%D8%AA.+%D8%A7%D9%84%D9%82%D8%B7%D9%8A%D9%81.+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA+%D8%B4%D8%A7%D8%B1%D8%B9+%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC+%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA+%D9%88%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%83%D9%85%E2%80%AD/@26.5012992,50.0393958,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff5f1d84171f:0x60d08c42da9a8843!8m2!3d26.5012992!4d50.0393958!16s%2Fg%2F11tfdb_2jm?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",,,,
شركه الماسة الصناعية ( الدمام - سيهات ),,F27G+6QV، 6462 طريق الملك عبدالعزيز، الزهور، 2787، سيهات‎ 32437,056 102 4657,,4.7,سيهات,المنطقة الشرقية,26.4630811,50.0269177,"https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D9%87+%D8%A7%D9%84%D9%85%D8%A7%D8%B3%D8%A9+%D8%A7%D9%84%D8%B5%D9%86%D8%A7%D8%B9%D9%8A%D8%A9+(+%D8%A7%D9%84%D8%AF%D9%85%D8%A7%D9%85+-+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA+)%E2%80%AD/@26.4630811,50.0269177,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffc277737a75:0x456008cd38a042cd!8m2!3d26.4630811!4d50.0269177!16s%2Fg%2F11mdzyrz72?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",,,,
مكتب المزعل الهندسي الاستشاري,,شارع عمر بن عبدالعزيز، الفردوس، سيهات‎ 32434,055 571 1825,http://www.almuzel.com/,4.1,سيهات,المنطقة الشرقية,,,https://www.google.com/maps/place/%D9%85%D9%83%D8%AA%D8%A8+%D8%A7%D9%84%D9%85%D8%B2%D8%B9%D9%84+%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D9%8A+%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e49fe693fa954b3:0xcbf25c7b0b625b1c!8m2!3d26.4707266!4d50.0458038!16s%2Fg%2F11cp7f2cvz!19sChIJs1SpP2n-ST4RHFtiC3tc8ss?authuser=0&hl=ar&rclk=1,,,,
الزواد للاستشارات الهندسية,,الفردوس، 617، سيهات‎,053 114 9948,,4.3,سيهات,المنطقة الشرقية,,,https://www.google.com/maps/place/%D8%A7%D9%84%D8%B2%D9%88%D8%A7%D8%AF+%D9%84%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA+%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e49fe43f4820c05:0x9e6dacbc71975b0a!8m2!3d26.478976!4d50.0455842!16s%2Fg%2F11f1n3j126!19sChIJBQyC9EP-ST4RCluXcbysbZ4?authuser=0&hl=ar&rclk=1,,,,
شركة خطوة إعمار للمقاولات,,F27M+5Q7 حي، الرابية، سيهات‎ 32437,,,5.0,سيهات,المنطقة الشرقية,26.4629072,50.0344304,"https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%AE%D8%B7%D9%88%D8%A9+%D8%A5%D8%B9%D9%85%D8%A7%D8%B1+%D9%84%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%84%D8%A7%D8%AA%E2%80%AD/@26.4629072,50.0344304,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff007bc4abb9:0x77e7103871e5f9d5!8m2!3d26.4629072!4d50.0344304!16s%2Fg%2F11nk5xp7r9?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",,,,
مؤسسة بنيان الشرقية للمقاولات,,طريق الملك عبدالعزيز، الزهور، سيهات‎ 32437,054 138 6852,https://2h.ae/XEeH,5.0,سيهات,المنطقة الشرقية,,,https://www.google.com/maps/place/%D9%85%D8%A4%D8%B3%D8%B3%D8%A9+%D8%A8%D9%86%D9%8A%D8%A7%D9%86+%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9+%D9%84%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%84%D8%A7%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x3e49ff00355cbde5:0x562ec1746d66dcbf!8m2!3d26.4690979!4d50.0450833!16s%2Fg%2F11w3bwnvc4!19sChIJ5b1cNQD_ST4Rv9xmbXTBLlY?authuser=0&hl=ar&rclk=1,,,,
مؤسسة علي احمد آل طالب للمقاولات العامة,,7471 عمر بن عبد العزيز،، 4435، الفردوس،، سيهات‎ 32434,050 581 9287,,4.5,سيهات,المنطقة الشرقية,26.4729722,50.044812,"https://www.google.com/maps/place/%D9%85%D8%A4%D8%B3%D8%B3%D8%A9+%D8%B9%D9%84%D9%8A+%D8%A7%D8%AD%D9%85%D8%AF+%D8%A2%D9%84+%D8%B7%D8%A7%D9%84%D8%A8+%D9%84%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%84%D8%A7%D8%AA+%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%A9%E2%80%AD/@26.4729722,50.044812,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe69f305f62d:0x48dd9f2af0cd5332!8m2!3d26.4729722!4d50.044812!16s%2Fg%2F11f53cwvh8?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",,,,
كامب شركة مسا البيئة للمقاولات سيهات,,8118، 5061، النقى، 8118، 5061، سيهات‎ 32461,,,4.3,سيهات,المنطقة الشرقية,26.4857058,50.0329898,"https://www.google.com/maps/place/%D9%83%D8%A7%D9%85%D8%A8+%D8%B4%D8%B1%D9%83%D8%A9+%D9%85%D8%B3%D8%A7+%D8%A7%D9%84%D8%A8%D9%8A%D8%A6%D8%A9+%D9%84%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%84%D8%A7%D8%AA+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4857058,50.0329898,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff46860ab567:0x125e483a0aee3c62!8m2!3d26.4857058!4d50.0329898!16s%2Fg%2F11v6vsv3wn?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",,,,
شركة المركب الخليجي للتجارة والمقاولات المحدوده Gulf Builder For Trading & Contracting Company Ltd.,,F2W6+W3F، سيهات‎ 32465,013 859 9286,,4.1,سيهات,المنطقة الشرقية,26.4973182,50.0101585,"https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%A8+%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC%D9%8A+%D9%84%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9+%D9%88%D8%A7%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%84%D8%A7%D8%AA+%D8%A7%D9%84%D9%85%D8%AD%D8%AF%D9%88%D8%AF%D9%87+Gulf+Builder+For+Trading+%26+Contracting+Company+Ltd.%E2%80%AD/@26.4973182,50.0101585,17z/data=!3m1!4b1!4m6!3m5!1s0x3e360024a6cbca95:0x839eb0f6f9ecbef5!8m2!3d26.4973182!4d50.0101585!16s%2Fg%2F11fxf12xv7?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",,,,
مؤسسة محمد علي محمد المعلم للمقاولات العامة,,ابن السباعي، النور، سيهات‎ 32452,054 023 4309,http://www.almualemest.com/,4.5,سيهات,المنطقة الشرقية,26.4885242,50.0398543,"https://www.google.com/maps/place/%D9%85%D8%A4%D8%B3%D8%B3%D8%A9+%D9%85%D8%AD%D9%85%D8%AF+%D8%B9%D9%84%D9%8A+%D9%85%D8%AD%D9%85%D8%AF+%D8%A7%D9%84%D9%85%D8%B9%D9%84%D9%85+%D9%84%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%84%D8%A7%D8%AA+%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%A9%E2%80%AD/@26.4885242,50.0398543,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffab687be65d:0x63dab00272eb6c07!8m2!3d26.4885242!4d50.0398543!16s%2Fg%2F11fj2wskp2?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",,,,
مجموعة كنز للتجارة والمقاولات,,شارع عمر بن الخطاب، النابية، سيهات‎ 32471,055 485 6678,http://www.kanzgroup.com.sa/,4.1,سيهات,المنطقة الشرقية,,,https://www.google.com/maps/place/%D9%85%D8%AC%D9%85%D9%88%D8%B9%D8%A9+%D9%83%D9%86%D8%B2+%D9%84%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9+%D9%88%D8%A7%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%84%D8%A7%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x3e3601c508009857:0x5d8db7538f3fd46b!8m2!3d26.4691424!4d50.0062707!16s%2Fg%2F11c30p2cb2!19sChIJV5gACMUBNj4Ra9Q_j1O3jV0?authuser=0&hl=ar&rclk=1,,,,
مؤسسة محمد عبدالله خريدة للمقاولات العامة,,F2QQ+JHX، الخصاب، سيهات‎ 32452,013 850 0449,,4.3,سيهات,المنطقة الشرقية,26.4891243,50.0389962,"https://www.google.com/maps/place/%D9%85%D8%A4%D8%B3%D8%B3%D8%A9+%D9%85%D8%AD%D9%85%D8%AF+%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87+%D8%AE%D8%B1%D9%8A%D8%AF%D8%A9+%D9%84%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%84%D8%A7%D8%AA+%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%A9%E2%80%AD/@26.4891243,50.0389962,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff52c7d77403:0xe4dffb10ed5348ce!8m2!3d26.4891243!4d50.0389962!16s%2Fg%2F11hy_mj3yf?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",,,,
مؤسسة حسين حمد الأمير للمقاولات,,4474، الزهور، سيهات‎ 32437 7067،، سيهات‎,050 581 1349,,5.0,سيهات,المنطقة الشرقية,26.4693786,50.0452879,"https://www.google.com/maps/place/%D9%85%D8%A4%D8%B3%D8%B3%D8%A9+%D8%AD%D8%B3%D9%8A%D9%86+%D8%AD%D9%85%D8%AF+%D8%A7%D9%84%D8%A3%D9%85%D9%8A%D8%B1+%D9%84%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%84%D8%A7%D8%AA%E2%80%AD/@26.4693786,50.0452879,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fff9f396bf5b:0x8647589f2c557f42!8m2!3d26.4693786!4d50.0452879!16s%2Fg%2F11rht9ndkn?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",,,,
مؤسسة مهدي المنيان للمقاولات العامه,,3964 مكة المكرمة، 7503، السلام، سيهات‎ 32437,,,5.0,سيهات,المنطقة الشرقية,26.4732715,50.04018,"https://www.google.com/maps/place/%D9%85%D8%A4%D8%B3%D8%B3%D8%A9+%D9%85%D9%87%D8%AF%D9%8A+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A7%D9%86+%D9%84%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%84%D8%A7%D8%AA+%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D9%87%E2%80%AD/@26.4732715,50.04018,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe4010a34221:0x4fcd26dd86909b79!8m2!3d26.4732715!4d50.04018!16s%2Fg%2F11c70j878b?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",,,,
مؤسسة زخارف الشرق للمقاولات,,"G22Q+CRM 32453، Khaleej Rd, قرطبة، سيهات‎ 32453",056 098 8781,https://sites.google.com/view/orientalmotifs,4.6,سيهات,المنطقة الشرقية,26.5010751,50.0395338,"https://www.google.com/maps/place/%D9%85%D8%A4%D8%B3%D8%B3%D8%A9+%D8%B2%D8%AE%D8%A7%D8%B1%D9%81+%D8%A7%D9%84%D8%B4%D8%B1%D9%82+%D9%84%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%84%D8%A7%D8%AA%E2%80%AD/@26.5010751,50.0395338,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff000118d6a7:0x976eb53ac3957714!8m2!3d26.5010751!4d50.0395338!16s%2Fg%2F11y7cfj09h?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",,,,
شركة عبدالله عايد العنزي للمقاولات العامة,,شارع عمر بن الخطاب سيهات، الدمام 32431,013 802 1275,https://aaacompany.sa/,4.9,سيهات,المنطقة الشرقية,,,https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87+%D8%B9%D8%A7%D9%8A%D8%AF+%D8%A7%D9%84%D8%B9%D9%86%D8%B2%D9%8A+%D9%84%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%84%D8%A7%D8%AA+%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e360100792b1cc5:0xe7de2f29cd03d9cc!8m2!3d26.4683929!4d50.0078628!16s%2Fg%2F11y2hjf4n9!19sChIJxRwreQABNj4RzNkDzSkv3uc?authuser=0&hl=ar&rclk=1,,,,
شركة شام الدمشقية للزراعة والري للمقاولات,,شارع ابن حنيف الأسدي، سيهات‎ 32466,055 932 7614,"https://maps.google.com/?q=26.505465,50.014538",5.0,سيهات,المنطقة الشرقية,,,https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%B4%D8%A7%D9%85+%D8%A7%D9%84%D8%AF%D9%85%D8%B4%D9%82%D9%8A%D8%A9+%D9%84%D9%84%D8%B2%D8%B1%D8%A7%D8%B9%D8%A9+%D9%88%D8%A7%D9%84%D8%B1%D9%8A+%D9%84%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%84%D8%A7%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x3e360145954ba16f:0xf75d8789fba190dd!8m2!3d26.5052939!4d50.0157181!16s%2Fg%2F11v0prhmxc!19sChIJb6FLlUUBNj4R3ZCh-4mHXfc?authuser=0&hl=ar&rclk=1,,,,
